name,year,hole,yardage,round,par,score,rtp_score,fairway,green,bunker,sand_save,scrambling,putts,par3,par4,par5,sg_approach,sg_around,sg_tee,sg_putt,sg_total,total_score,no_holes,avg_round_score,rank,no_masters,OWGR_april,OWGR_feb,rtp_score_grouped,time,round_hole,round_hole_time,round_year,no_masters_category,performance_by_par,OWGR_change,Level,P(w/ player effects),P(w/o player effects)
"Rose, Justin",2016,16,170,1,3,4,1,0,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,16,208,2016,2,3.03,-0.3664,0,0.79321,0.80239
"Rose, Justin",2016,16,170,1,3,4,1,0,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,16,208,2016,2,3.03,-0.3664,-1,0.99377,0.99412
"Rose, Justin",2016,17,440,1,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,17,221,2016,2,4.05,-0.3664,2,0.02081,0.022
"Rose, Justin",2016,17,440,1,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,17,221,2016,2,4.05,-0.3664,1,0.19471,0.2038
"Rose, Justin",2016,17,440,1,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,17,221,2016,2,4.05,-0.3664,0,0.84073,0.84821
"Rose, Justin",2016,17,440,1,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,17,221,2016,2,4.05,-0.3664,-1,0.99547,0.99572
"Rose, Justin",2016,18,465,1,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,18,234,2016,2,4.05,-0.3664,2,0.02319,0.02451
"Rose, Justin",2016,18,465,1,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,18,234,2016,2,4.05,-0.3664,1,0.21269,0.22238
"Rose, Justin",2016,18,465,1,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,18,234,2016,2,4.05,-0.3664,0,0.85502,0.86194
"Rose, Justin",2016,18,465,1,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,18,234,2016,2,4.05,-0.3664,-1,0.99594,0.99617
"Rose, Justin",2016,1,445,2,4,5,1,1,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,2,26,4032,2,4.05,-0.3664,2,0.02788,0.02946
"Rose, Justin",2016,1,445,2,4,5,1,1,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,2,26,4032,2,4.05,-0.3664,1,0.24602,0.25673
"Rose, Justin",2016,1,445,2,4,5,1,1,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,2,26,4032,2,4.05,-0.3664,0,0.8769,0.88291
"Rose, Justin",2016,1,445,2,4,5,1,1,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,2,26,4032,2,4.05,-0.3664,-1,0.99664,0.99682
"Rose, Justin",2016,2,575,2,5,4,-1,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,4,52,4032,2,4.59,-0.3664,2,0.00483,0.00511
"Rose, Justin",2016,2,575,2,5,4,-1,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,4,52,4032,2,4.59,-0.3664,1,0.05237,0.05527
"Rose, Justin",2016,2,575,2,5,4,-1,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,4,52,4032,2,4.59,-0.3664,0,0.54678,0.56085
"Rose, Justin",2016,2,575,2,5,4,-1,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,4,52,4032,2,4.59,-0.3664,-1,0.98047,0.98153
"Rose, Justin",2016,3,350,2,4,5,1,1,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,6,78,4032,2,4.05,-0.3664,2,0.01143,0.01209
"Rose, Justin",2016,3,350,2,4,5,1,1,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,6,78,4032,2,4.05,-0.3664,1,0.11626,0.12224
"Rose, Justin",2016,3,350,2,4,5,1,1,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,6,78,4032,2,4.05,-0.3664,0,0.74174,0.75249
"Rose, Justin",2016,3,350,2,4,5,1,1,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,6,78,4032,2,4.05,-0.3664,-1,0.9917,0.99216
"Rose, Justin",2016,4,240,2,3,3,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,8,104,4032,2,3.03,-0.3664,2,0.02783,0.02941
"Rose, Justin",2016,4,240,2,3,3,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,8,104,4032,2,3.03,-0.3664,1,0.24571,0.25641
"Rose, Justin",2016,4,240,2,3,3,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,8,104,4032,2,3.03,-0.3664,0,0.87672,0.88274
"Rose, Justin",2016,4,240,2,3,3,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,8,104,4032,2,3.03,-0.3664,-1,0.99663,0.99682
"Rose, Justin",2016,5,455,2,4,5,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,10,130,4032,2,4.05,-0.3664,2,0.02223,0.0235
"Rose, Justin",2016,5,455,2,4,5,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,10,130,4032,2,4.05,-0.3664,1,0.20554,0.21499
"Rose, Justin",2016,5,455,2,4,5,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,10,130,4032,2,4.05,-0.3664,0,0.84958,0.85671
"Rose, Justin",2016,5,455,2,4,5,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,10,130,4032,2,4.05,-0.3664,-1,0.99576,0.996
"Rose, Justin",2016,6,180,2,3,4,1,0,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,12,156,4032,2,3.03,-0.3664,2,0.01819,0.01923
"Rose, Justin",2016,6,180,2,3,4,1,0,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,12,156,4032,2,3.03,-0.3664,1,0.17411,0.18245
"Rose, Justin",2016,6,180,2,3,4,1,0,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,12,156,4032,2,3.03,-0.3664,0,0.8215,0.8297
"Rose, Justin",2016,6,180,2,3,4,1,0,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,12,156,4032,2,3.03,-0.3664,-1,0.99481,0.99509
"Rose, Justin",2016,7,450,2,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,14,182,4032,2,4.05,-0.3664,2,0.02134,0.02256
"Rose, Justin",2016,7,450,2,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,14,182,4032,2,4.05,-0.3664,1,0.19878,0.208
"Rose, Justin",2016,7,450,2,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,14,182,4032,2,4.05,-0.3664,0,0.84415,0.85149
"Rose, Justin",2016,7,450,2,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,14,182,4032,2,4.05,-0.3664,-1,0.99558,0.99583
"Rose, Justin",2016,8,570,2,5,4,-1,1,1,0,0,-1,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,16,208,4032,2,4.59,-0.3664,2,0.00573,0.00607
"Rose, Justin",2016,8,570,2,5,4,-1,1,1,0,0,-1,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,16,208,4032,2,4.59,-0.3664,1,0.06156,0.06494
"Rose, Justin",2016,8,570,2,5,4,-1,1,1,0,0,-1,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,16,208,4032,2,4.59,-0.3664,0,0.58885,0.60256
"Rose, Justin",2016,8,570,2,5,4,-1,1,1,0,0,-1,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,16,208,4032,2,4.59,-0.3664,-1,0.9835,0.9844
"Rose, Justin",2016,9,460,2,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,18,234,4032,2,4.05,-0.3664,2,0.01739,0.0184
"Rose, Justin",2016,9,460,2,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,18,234,4032,2,4.05,-0.3664,1,0.16767,0.17576
"Rose, Justin",2016,9,460,2,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,18,234,4032,2,4.05,-0.3664,0,0.81474,0.82318
"Rose, Justin",2016,9,460,2,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,18,234,4032,2,4.05,-0.3664,-1,0.99457,0.99486
"Rose, Justin",2016,10,495,2,4,5,1,1,0,0,0,0,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,20,260,4032,2,4.05,-0.3664,2,0.02457,0.02597
"Rose, Justin",2016,10,495,2,4,5,1,1,0,0,0,0,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,20,260,4032,2,4.05,-0.3664,1,0.22279,0.2328
"Rose, Justin",2016,10,495,2,4,5,1,1,0,0,0,0,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,20,260,4032,2,4.05,-0.3664,0,0.86222,0.86885
"Rose, Justin",2016,10,495,2,4,5,1,1,0,0,0,0,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,20,260,4032,2,4.05,-0.3664,-1,0.99617,0.99639
"Rose, Justin",2016,11,505,2,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,22,286,4032,2,4.05,-0.3664,2,0.03313,0.035
"Rose, Justin",2016,11,505,2,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,22,286,4032,2,4.05,-0.3664,1,0.28054,0.29217
"Rose, Justin",2016,11,505,2,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,22,286,4032,2,4.05,-0.3664,0,0.89488,0.90011
"Rose, Justin",2016,11,505,2,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,22,286,4032,2,4.05,-0.3664,-1,0.99718,0.99734
"Rose, Justin",2016,12,155,2,3,3,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,24,312,4032,2,3.03,-0.3664,2,0.01897,0.02005
"Rose, Justin",2016,12,155,2,3,3,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,24,312,4032,2,3.03,-0.3664,1,0.18032,0.18889
"Rose, Justin",2016,12,155,2,3,3,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,24,312,4032,2,3.03,-0.3664,0,0.82767,0.83563
"Rose, Justin",2016,12,155,2,3,3,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,24,312,4032,2,3.03,-0.3664,-1,0.99502,0.9953
"Rose, Justin",2016,13,510,2,5,6,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,26,338,4032,2,4.59,-0.3664,2,0.0044,0.00466
"Rose, Justin",2016,13,510,2,5,6,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,26,338,4032,2,4.59,-0.3664,1,0.04791,0.05058
"Rose, Justin",2016,13,510,2,5,6,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,26,338,4032,2,4.59,-0.3664,0,0.52349,0.53767
"Rose, Justin",2016,13,510,2,5,6,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,26,338,4032,2,4.59,-0.3664,-1,0.97859,0.97975
"Rose, Justin",2016,14,440,2,4,4,0,0,0,0,0,1,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,28,364,4032,2,4.05,-0.3664,2,0.01768,0.01869
"Rose, Justin",2016,14,440,2,4,4,0,0,0,0,0,1,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,28,364,4032,2,4.05,-0.3664,1,0.16996,0.17814
"Rose, Justin",2016,14,440,2,4,4,0,0,0,0,0,1,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,28,364,4032,2,4.05,-0.3664,0,0.81719,0.82554
"Rose, Justin",2016,14,440,2,4,4,0,0,0,0,0,1,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,28,364,4032,2,4.05,-0.3664,-1,0.99465,0.99495
"Rose, Justin",2016,15,530,2,5,5,0,1,1,1,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,30,390,4032,2,4.59,-0.3664,2,0.0042,0.00445
"Rose, Justin",2016,15,530,2,5,5,0,1,1,1,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,30,390,4032,2,4.59,-0.3664,1,0.04583,0.04839
"Rose, Justin",2016,15,530,2,5,5,0,1,1,1,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,30,390,4032,2,4.59,-0.3664,0,0.51187,0.52608
"Rose, Justin",2016,15,530,2,5,5,0,1,1,1,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,30,390,4032,2,4.59,-0.3664,-1,0.9776,0.97881
"Rose, Justin",2016,16,170,2,3,3,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,32,416,4032,2,3.03,-0.3664,2,0.01527,0.01615
"Rose, Justin",2016,16,170,2,3,3,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,32,416,4032,2,3.03,-0.3664,1,0.14997,0.15737
"Rose, Justin",2016,16,170,2,3,3,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,32,416,4032,2,3.03,-0.3664,0,0.79389,0.80305
"Rose, Justin",2016,16,170,2,3,3,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,32,416,4032,2,3.03,-0.3664,-1,0.9938,0.99414
"Rose, Justin",2016,17,440,2,4,4,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,34,442,4032,2,4.05,-0.3664,2,0.02089,0.02209
"Rose, Justin",2016,17,440,2,4,4,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,34,442,4032,2,4.05,-0.3664,1,0.19536,0.20447
"Rose, Justin",2016,17,440,2,4,4,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,34,442,4032,2,4.05,-0.3664,0,0.84129,0.84874
"Rose, Justin",2016,17,440,2,4,4,0,0,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,34,442,4032,2,4.05,-0.3664,-1,0.99549,0.99574
"Rose, Justin",2016,18,465,2,4,5,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,36,468,4032,2,4.05,-0.3664,2,0.02328,0.02461
"Rose, Justin",2016,18,465,2,4,5,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,36,468,4032,2,4.05,-0.3664,1,0.21338,0.22309
"Rose, Justin",2016,18,465,2,4,5,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,36,468,4032,2,4.05,-0.3664,0,0.85553,0.86243
"Rose, Justin",2016,18,465,2,4,5,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,36,468,4032,2,4.05,-0.3664,-1,0.99596,0.99618
"Rose, Justin",2016,1,445,3,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,3,39,6048,2,4.05,-0.3664,2,0.02726,0.02881
"Rose, Justin",2016,1,445,3,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,3,39,6048,2,4.05,-0.3664,1,0.24179,0.25238
"Rose, Justin",2016,1,445,3,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,3,39,6048,2,4.05,-0.3664,0,0.8744,0.88052
"Rose, Justin",2016,1,445,3,4,4,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,3,39,6048,2,4.05,-0.3664,-1,0.99656,0.99675
"Rose, Justin",2016,2,575,3,5,5,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,6,78,6048,2,4.59,-0.3664,2,0.00472,0.005
"Rose, Justin",2016,2,575,3,5,5,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,6,78,6048,2,4.59,-0.3664,1,0.05124,0.05408
"Rose, Justin",2016,2,575,3,5,5,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,6,78,6048,2,4.59,-0.3664,0,0.5411,0.5552
"Rose, Justin",2016,2,575,3,5,5,0,1,1,0,0,-1,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,6,78,6048,2,4.59,-0.3664,-1,0.98003,0.98111
"Rose, Justin",2016,3,350,3,4,3,-1,1,1,0,0,-1,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,9,117,6048,2,4.05,-0.3664,2,0.01117,0.01182
"Rose, Justin",2016,3,350,3,4,3,-1,1,1,0,0,-1,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,9,117,6048,2,4.05,-0.3664,1,0.11393,0.1198
"Rose, Justin",2016,3,350,3,4,3,-1,1,1,0,0,-1,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,9,117,6048,2,4.05,-0.3664,0,0.73732,0.7482
"Rose, Justin",2016,3,350,3,4,3,-1,1,1,0,0,-1,1,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,9,117,6048,2,4.05,-0.3664,-1,0.99151,0.99198
"Rose, Justin",2016,4,240,3,3,4,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,12,156,6048,2,3.03,-0.3664,2,0.02722,0.02877
"Rose, Justin",2016,4,240,3,3,4,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,12,156,6048,2,3.03,-0.3664,1,0.24148,0.25206
"Rose, Justin",2016,4,240,3,3,4,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,12,156,6048,2,3.03,-0.3664,0,0.87422,0.88035
"Rose, Justin",2016,4,240,3,3,4,1,0,0,0,0,0,2,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,12,156,6048,2,3.03,-0.3664,-1,0.99655,0.99674
"Rose, Justin",2016,5,455,3,4,5,1,1,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,15,195,6048,2,4.05,-0.3664,2,0.02174,0.02298
"Rose, Justin",2016,5,455,3,4,5,1,1,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,15,195,6048,2,4.05,-0.3664,1,0.20182,0.21115
"Rose, Justin",2016,5,455,3,4,5,1,1,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,15,195,6048,2,4.05,-0.3664,0,0.84663,0.85388
"Rose, Justin",2016,5,455,3,4,5,1,1,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,15,195,6048,2,4.05,-0.3664,-1,0.99567,0.9959
"Rose, Justin",2016,6,180,3,3,4,1,0,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,18,234,6048,2,3.03,-0.3664,2,0.01778,0.01881
"Rose, Justin",2016,6,180,3,3,4,1,0,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,18,234,6048,2,3.03,-0.3664,1,0.17084,0.17906
"Rose, Justin",2016,6,180,3,3,4,1,0,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,18,234,6048,2,3.03,-0.3664,0,0.81812,0.82644
"Rose, Justin",2016,6,180,3,3,4,1,0,1,0,0,-1,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,18,234,6048,2,3.03,-0.3664,-1,0.99469,0.99498
"Rose, Justin",2016,7,450,3,4,6,2,0,0,1,0,0,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,21,273,6048,2,4.05,-0.3664,2,0.02086,0.02206
"Rose, Justin",2016,7,450,3,4,6,2,0,0,1,0,0,3,3.03,4.05,4.59,0.409,0.237,0.678,-0.197,1.128,289,72,72.25,12,11,5.9509,6.3173,.,12,21,273,6048,2,4.05,-0.3664,1,0.19516,0.20425
